"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","37","481","   Air transportation",50.913,32.271,36.050,45.546,91.574,95.703,116.712,108.123,100.000,111.108,95.202,84.246,66.472,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","38","482","   Rail transportation",99.601,94.174,106.898,125.703,124.537,127.492,118.593,125.134,100.000,103.390,109.171,101.095,98.421,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","39","483","   Water transportation",18.248,4.297,11.500,18.680,18.023,64.391,119.510,137.079,100.000,65.188,3.296,30.613,39.214,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","40","484","   Truck transportation",81.176,80.414,88.113,107.376,118.930,130.717,125.287,118.903,100.000,112.907,109.511,121.199,110.565,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",104.636,98.800,91.508,88.450,89.565,95.634,98.286,98.615,100.000,101.139,99.093,94.045,91.809,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","42","486","   Pipeline transportation",55.312,64.049,69.037,63.542,"(D)","(D)",97.593,116.634,100.000,100.012,"(D)",96.903,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities",87.039,87.281,96.673,107.064,"(D)","(D)",108.050,108.363,100.000,92.368,"(D)",103.078,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","44","493","   Warehousing and storage",194.658,180.334,171.096,195.419,199.970,187.645,116.089,99.966,100.000,104.020,289.840,291.000,294.684,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","45","51","  Information",79.082,102.201,105.625,121.404,122.375,118.299,125.597,106.293,100.000,94.174,91.929,101.295,102.107,104.869
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)","(D)",123.185,"(D)","(D)",125.467,143.936,114.417,100.000,96.867,92.002,102.835,107.832,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",39.408,65.714,60.994,42.079,18.355,18.705,39.181,20.313,100.000,87.872,81.578,120.839,130.312,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",81.001,68.391,68.401,88.676,89.958,94.020,127.708,114.536,100.000,93.640,96.191,92.725,85.437,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)","(D)",268.072,"(D)","(D)",373.407,111.054,141.626,100.000,85.222,85.440,101.703,96.536,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",68.507,72.250,79.250,80.803,88.424,87.581,94.395,94.624,100.000,98.142,86.913,86.610,89.395,87.302
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","51","52","   Finance and insurance",91.847,98.460,118.213,107.854,118.630,97.645,90.232,76.749,100.000,117.575,105.903,110.654,117.168,116.700
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",61.258,47.329,74.925,62.555,"(D)",94.243,45.143,15.083,100.000,103.053,77.498,81.351,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","54","524","    Insurance carriers and related activities",134.621,120.888,98.895,118.096,92.440,92.098,105.850,107.491,100.000,146.506,147.856,169.985,170.964,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","56","53","   Real estate and rental and leasing",62.415,65.423,69.188,73.755,80.558,84.800,95.162,98.789,100.000,93.776,82.635,81.144,83.053,80.568
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","57","531","    Real estate",60.352,62.746,67.370,72.310,79.166,82.555,94.368,97.096,100.000,94.221,81.720,78.821,80.668,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",92.630,104.702,95.582,94.588,100.553,117.321,106.259,122.977,100.000,87.496,95.511,113.969,116.746,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",75.598,77.340,78.147,83.239,95.423,103.753,110.218,111.901,100.000,98.719,100.471,99.469,100.655,102.415
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",69.163,74.149,73.295,82.187,93.446,103.879,113.754,114.211,100.000,97.288,99.086,96.992,98.588,98.625
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","64","55","   Management of companies and enterprises",101.958,94.097,96.823,78.151,99.101,104.132,98.823,114.401,100.000,106.121,97.999,94.482,87.286,94.205
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","65","56","   Administrative and waste management services",82.974,80.579,83.935,85.916,98.365,103.515,105.946,107.317,100.000,99.928,103.447,104.930,106.925,110.919
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","66","561","    Administrative and support services",83.416,80.644,83.963,85.276,97.700,103.176,105.814,107.434,100.000,99.498,104.940,106.229,106.381,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","67","562","    Waste management and remediation services",72.817,79.477,83.703,100.971,114.053,111.522,109.068,104.652,100.000,109.537,71.167,76.849,118.313,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",64.360,68.568,72.554,77.960,81.860,88.833,91.416,99.375,100.000,97.811,99.142,99.684,98.737,100.244
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","69","61","   Educational services",56.492,68.234,74.080,84.632,85.505,91.277,91.689,97.535,100.000,97.636,101.127,110.351,109.986,112.267
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","70","62","   Health care and social assistance",64.824,68.578,72.450,77.539,81.628,88.677,91.400,99.496,100.000,97.823,99.010,98.964,97.977,99.430
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","71","621","    Ambulatory health care services",59.595,64.372,68.560,74.040,79.373,87.683,89.927,97.201,100.000,96.218,100.911,102.035,94.811,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",70.998,73.101,75.265,80.223,82.693,89.432,91.705,101.974,100.000,99.606,97.874,96.983,104.339,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","73","624","    Social assistance",70.399,74.487,83.259,86.564,90.010,91.132,98.397,102.264,100.000,99.550,92.976,89.873,89.176,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",111.567,111.017,107.396,115.381,117.608,119.146,116.804,109.630,100.000,101.262,104.771,107.037,104.057,107.520
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",116.790,119.211,109.142,113.820,115.577,125.903,120.660,112.198,100.000,105.203,103.682,98.883,96.670,103.193
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",124.876,133.327,134.806,136.838,135.235,152.607,132.942,113.690,100.000,104.079,99.661,102.375,102.924,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",110.844,109.799,93.219,99.404,103.184,109.137,112.882,111.245,100.000,105.927,106.297,96.603,92.605,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","78","72","   Accommodation and food services",110.514,109.363,107.052,115.719,118.042,117.798,116.042,109.126,100.000,100.499,104.979,108.606,105.479,108.367
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","79","721","    Accommodation",138.030,135.047,124.530,137.284,135.924,127.742,124.001,116.428,100.000,103.471,110.442,120.372,119.810,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","80","722","    Food services and drinking places",98.513,98.176,99.431,106.328,110.261,113.539,112.668,106.035,100.000,99.309,102.787,103.861,99.703,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","81","81","  Other services, except government",104.667,108.153,104.074,103.023,105.317,114.706,113.947,108.436,100.000,95.570,95.323,98.055,98.661,101.480
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","82","92"," Government",94.467,94.787,95.591,96.281,99.251,101.011,101.544,105.299,100.000,106.228,107.391,110.531,109.601,108.775
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","83","...","  Federal civilian",75.239,76.228,77.523,79.919,83.380,84.743,89.598,94.296,100.000,101.092,103.213,106.640,101.955,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","84","...","  Federal military",80.455,88.717,89.688,92.422,89.130,85.731,82.408,86.372,100.000,108.728,111.723,112.805,112.707,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","85","...","  State and local",104.111,102.381,102.978,102.588,106.926,110.112,110.161,113.544,100.000,107.320,107.727,111.262,111.366,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","86","11, 21","Natural resources and mining",74.382,65.918,67.332,78.681,103.754,122.286,120.634,108.947,100.000,119.944,139.340,138.294,139.026,146.924
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","87","42, 44-45","Trade",86.668,91.725,96.925,101.638,107.279,116.604,118.522,113.005,100.000,98.406,99.343,99.098,101.086,103.172
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","88","...","Transportation and utilities",85.200,81.497,88.474,104.900,105.586,111.998,108.936,107.606,100.000,106.665,110.417,109.537,101.768,113.521
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","89","...","Private goods-producing industries",121.898,103.386,118.895,108.927,114.683,119.638,133.816,123.005,100.000,104.378,102.745,106.296,102.202,100.251
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","90","...","Private services-providing industries",77.413,81.390,85.305,90.560,96.674,101.206,104.940,104.197,100.000,98.744,96.727,97.130,97.564,99.180
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","1","...","All industry total",28648,28436,30163,30747,32511,33826,35414,34908,32425,32828,32408,32898,32694,32856
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","2","..."," Private industries",22496,22269,23920,24455,26020,27216,28765,28013,25877,25869,25368,25651,25508,25725
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",27,"(D)","(D)","(D)",58,61,30,26,33,26,29,23,24,24
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","4","111-112","   Farms",17,30,36,40,51,52,23,19,26,19,22,16,18,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",11,"(D)","(D)","(D)",7,9,8,7,7,7,7,7,6,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","6","21","  Mining",567,"(D)","(D)","(D)",741,885,915,828,749,914,1063,1062,1066,1128
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",1,1,1,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","8","212","   Mining, except oil and gas",559,"(D)","(D)","(D)",737,882,912,820,746,"(D)",1047,1045,1048,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","9","213","   Support activities for mining",7,4,6,5,4,4,4,8,3,"(D)",16,17,18,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","10","22","  Utilities",639,612,669,827,765,814,823,801,787,865,891,886,784,946
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","11","23","  Construction",1871,1788,1855,2030,2165,2300,2212,1922,1453,1327,1243,1204,1260,1149
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","12","31-33","  Manufacturing",4158,3386,4064,3403,3458,3489,4367,4144,3391,3600,3412,3667,3367,3302
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","13","...","   Durable goods manufacturing",3887,"(D)","(D)","(D)",3208,3193,3984,3760,3018,3266,3107,3378,3102,3025
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","14","321","    Wood products manufacturing",19,19,23,25,32,35,37,35,29,19,17,18,17,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",93,83,104,116,124,146,182,130,74,76,70,59,70,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","16","331","    Primary metals manufacturing",16,14,8,7,2,5,14,7,12,7,12,14,18,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","17","332","    Fabricated metal products",228,264,233,246,226,224,229,212,162,166,169,191,195,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","18","333","    Machinery manufacturing",82,99,123,126,162,170,183,143,106,146,139,128,132,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",450,653,881,715,413,404,428,469,413,"(D)","(D)","(D)",532,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",44,75,76,62,71,91,108,96,88,88,76,74,61,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)",14,14,17,"(D)","(D)","(D)","(D)","(D)",10,18,28,15,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1932,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",35,20,20,20,21,22,19,15,10,9,8,9,10,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",131,140,149,112,124,134,146,125,131,133,126,109,133,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",259,"(D)","(D)","(D)",243,295,381,383,373,335,305,292,267,279
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",82,79,79,67,"(D)",93,128,147,125,112,105,103,103,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)",3,3,2,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",9,7,6,1,1,1,1,4,2,7,7,"(D)",4,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","29","322","    Paper products manufacturing",8,"(D)","(D)","(D)","(D)","(D)",8,8,"(D)",8,8,8,8,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","30","323","    Printing and related support activities",40,44,45,50,59,61,55,49,51,55,58,53,52,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","32","325","    Chemical products manufacturing",49,29,33,44,65,69,150,111,132,105,91,76,68,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",59,54,43,46,32,46,29,47,36,38,36,48,31,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","34","42","  Wholesale trade",736,775,812,884,995,1135,1191,1211,993,945,950,937,938,953
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","35","44-45","  Retail trade",2060,2183,2314,2396,2472,2637,2645,2452,2246,2242,2268,2273,2336,2389
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","36","48-49","  Transportation and warehousing",589,563,607,688,755,799,747,750,656,675,702,695,679,697
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","37","481","   Air transportation",24,15,17,21,43,45,55,51,47,52,45,39,31,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","38","482","   Rail transportation",193,182,207,243,241,247,229,242,193,200,211,196,190,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","39","483","   Water transportation","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","40","484","   Truck transportation",111,110,121,147,163,179,171,163,137,154,150,166,151,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",100,94,87,85,86,91,94,94,96,97,95,90,88,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","42","486","   Pipeline transportation",13,15,16,15,"(D)","(D)",23,28,24,24,"(D)",23,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities",129,129,143,159,"(D)","(D)",160,161,148,137,"(D)",153,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","44","493","   Warehousing and storage",22,20,19,22,22,21,13,11,11,12,32,32,33,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","45","51","  Information",690,892,922,1060,1068,1033,1096,928,873,822,802,884,891,915
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)","(D)",542,"(D)","(D)",552,634,504,440,426,405,453,475,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",36,59,55,38,17,17,35,18,90,79,74,109,118,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",236,199,199,258,262,274,372,334,291,273,280,270,249,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)","(D)",137,"(D)","(D)",191,57,72,51,44,44,52,49,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",3821,4030,4420,4507,4932,4885,5265,5278,5578,5474,4848,4831,4986,4870
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","51","52","   Finance and insurance",922,989,1187,1083,1191,980,906,771,1004,1180,1063,1111,1176,1172
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",429,"(D)","(D)","(D)",747,523,507,423,"(D)","(D)",476,453,486,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",117,91,144,120,"(D)",181,87,29,192,198,149,156,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","54","524","    Insurance carriers and related activities",389,349,285,341,267,266,306,310,289,423,427,491,493,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",5,"(D)","(D)","(D)","(D)",15,7,12,"(D)","(D)",15,16,"(D)","(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","56","53","   Real estate and rental and leasing",2855,2992,3165,3373,3685,3879,4353,4518,4574,4289,3780,3711,3799,3685
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","57","531","    Real estate",2578,2680,2878,3089,3381,3526,4031,4147,4271,4024,3491,3367,3446,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",280,317,289,286,304,355,321,372,303,265,289,345,353,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",2525,2583,2610,2780,3187,3465,3681,3737,3340,3297,3356,3322,3362,3420
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",1390,1490,1473,1652,1878,2087,2286,2295,2009,1955,1991,1949,1981,1982
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","64","55","   Management of companies and enterprises",211,195,200,162,205,216,205,237,207,220,203,196,181,195
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","65","56","   Administrative and waste management services",932,905,943,965,1105,1163,1190,1206,1123,1123,1162,1179,1201,1246
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","66","561","    Administrative and support services",898,868,904,918,1051,1110,1139,1156,1076,1071,1129,1143,1145,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","67","562","    Waste management and remediation services",34,38,40,48,54,53,51,49,47,52,34,36,56,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",2328,2480,2624,2819,2961,3213,3306,3594,3617,3537,3586,3605,3571,3625
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","69","61","   Educational services",126,152,165,189,191,204,205,218,223,218,226,246,246,251
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","70","62","   Health care and social assistance",2200,2327,2458,2631,2770,3009,3101,3376,3393,3319,3360,3358,3325,3374
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","71","621","    Ambulatory health care services",1060,1145,1220,1317,1412,1560,1600,1730,1779,1712,1796,1816,1687,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",923,950,978,1043,1075,1162,1192,1325,1300,1295,1272,1260,1356,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","73","624","    Social assistance",221,234,262,272,283,286,309,321,314,313,292,282,280,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",1462,1454,1407,1511,1541,1561,1530,1436,1310,1327,1372,1402,1363,1408
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",249,254,233,243,246,268,257,239,213,224,221,211,206,220
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",104,111,112,114,112,127,110,94,83,86,83,85,85,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",144,143,121,129,134,142,147,145,130,138,138,126,121,"(NA)"
