"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",76.407,88.580,83.890,89.827,101.866,93.699,93.193,86.587,100.000,99.885,85.923,"(D)",76.492,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",87.336,59.770,80.724,100.550,100.610,105.676,120.841,96.872,100.000,118.128,108.392,"(D)",138.593,138.646
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",73.355,68.992,45.600,55.427,52.714,70.108,68.377,65.456,100.000,80.261,84.377,86.350,113.719,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","29","322","    Paper products manufacturing",84.791,95.374,88.440,92.192,87.880,114.013,100.147,93.760,100.000,94.387,86.476,"(D)",83.669,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","30","323","    Printing and related support activities",92.578,99.518,109.380,116.363,112.924,112.985,129.051,115.265,100.000,104.266,116.403,"(D)",129.507,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","32","325","    Chemical products manufacturing",86.000,54.428,79.614,101.065,101.154,106.551,124.033,95.201,100.000,122.287,111.187,"(D)",143.144,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",191.591,186.801,196.310,197.121,190.241,183.853,156.120,119.619,100.000,99.212,95.501,"(D)",82.158,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","34","42","  Wholesale trade",70.672,87.741,102.116,103.637,112.787,114.002,116.852,112.002,100.000,108.214,114.579,116.472,112.528,115.833
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","35","44-45","  Retail trade",98.402,104.926,111.153,116.174,120.798,124.366,115.474,106.485,100.000,105.870,105.739,112.836,115.306,117.324
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","36","48-49","  Transportation and warehousing",121.454,118.475,113.569,120.619,125.271,130.385,127.657,125.816,100.000,108.611,114.979,113.885,114.002,120.330
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","37","481","   Air transportation","(D)",17.198,"(D)",31.840,52.808,61.186,196.435,124.882,100.000,189.416,170.434,"(D)",192.983,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","38","482","   Rail transportation",170.270,136.297,146.476,151.426,152.836,137.841,135.744,131.767,100.000,98.509,107.535,116.157,113.538,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","39","483","   Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","40","484","   Truck transportation",146.013,141.102,132.267,124.534,124.601,130.273,128.771,122.202,100.000,109.256,119.096,"(D)",123.332,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",151.535,134.343,137.054,103.050,100.147,109.946,114.673,112.547,100.000,102.487,118.139,"(D)",101.749,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","42","486","   Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","44","493","   Warehousing and storage",72.900,80.248,75.981,118.581,131.501,143.596,118.673,134.691,100.000,105.862,106.736,"(D)",115.892,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","45","51","  Information",81.660,88.054,88.527,94.639,97.095,103.346,107.140,111.807,100.000,111.557,102.748,101.095,105.066,111.865
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)","(D)","(D)",103.571,102.004,96.872,126.295,123.442,100.000,106.479,103.579,"(D)",115.091,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",100.882,132.318,84.734,68.357,62.735,67.745,63.004,89.721,100.000,135.358,137.835,"(D)",124.991,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",78.568,77.348,76.987,82.343,91.457,94.112,107.309,107.017,100.000,109.722,93.299,"(D)",94.949,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)","(D)","(D)",222.768,183.108,259.741,108.886,150.241,100.000,108.690,131.685,"(D)",133.114,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",80.079,90.159,98.653,103.400,110.619,108.948,112.537,98.979,100.000,114.512,137.257,125.803,128.980,134.237
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","51","52","   Finance and insurance",75.447,92.551,115.500,114.438,119.274,120.689,127.604,90.903,100.000,114.281,122.880,109.365,104.673,102.147
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",151.098,152.938,107.575,98.492,103.717,114.546,74.569,28.287,100.000,103.804,94.131,"(D)",131.514,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","54","524","    Insurance carriers and related activities",92.710,94.984,114.408,158.343,154.716,158.895,174.067,100.709,100.000,106.373,108.654,"(D)",71.151,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","56","53","   Real estate and rental and leasing",82.872,88.604,88.184,96.540,105.246,101.668,103.227,103.544,100.000,114.639,145.364,135.103,142.852,152.648
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","57","531","    Real estate",80.635,83.993,86.883,95.545,103.939,99.963,102.049,102.867,100.000,115.723,148.285,"(D)",145.451,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",117.313,159.397,107.734,111.354,124.806,127.296,120.807,113.556,100.000,98.800,102.719,"(D)",104.822,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",81.816,85.906,91.051,97.264,99.864,99.459,97.809,101.774,100.000,95.737,95.853,97.850,99.342,99.287
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",81.739,85.100,87.132,88.758,93.258,95.966,96.001,101.042,100.000,95.106,95.916,95.828,96.406,97.437
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","64","55","   Management of companies and enterprises",81.268,90.435,104.552,140.918,124.708,112.967,99.298,96.041,100.000,73.389,71.217,70.340,68.544,63.770
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","65","56","   Administrative and waste management services",80.796,84.699,92.775,97.987,103.313,101.037,100.666,105.383,100.000,105.795,105.488,112.690,117.275,116.918
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","66","561","    Administrative and support services",81.408,85.794,93.656,98.883,103.444,102.540,101.080,106.040,100.000,105.628,106.808,"(D)",119.662,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","67","562","    Waste management and remediation services",74.356,72.835,83.251,88.295,101.958,84.539,96.253,98.316,100.000,107.553,92.031,"(D)",93.020,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",73.581,78.281,83.020,85.152,86.918,90.420,91.391,97.904,100.000,101.670,104.931,107.055,108.833,112.936
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","69","61","   Educational services",61.300,66.534,73.993,82.896,79.685,81.789,85.538,92.784,100.000,105.029,98.278,105.080,96.928,100.192
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","70","62","   Health care and social assistance",74.981,79.627,84.070,85.449,87.777,91.442,92.088,98.515,100.000,101.266,105.741,107.289,110.311,114.521
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","71","621","    Ambulatory health care services",75.898,82.078,85.987,86.755,90.541,95.647,93.877,98.626,100.000,97.952,103.102,"(D)",106.794,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",76.188,78.599,82.342,85.763,86.230,88.512,92.419,99.418,100.000,105.617,109.730,110.049,115.958,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","73","624","    Social assistance",66.902,69.060,78.632,77.476,77.054,76.775,81.128,95.181,100.000,106.586,108.401,"(D)",112.860,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",105.987,109.629,107.069,112.278,114.919,118.136,119.198,113.335,100.000,106.183,112.681,113.974,113.378,115.716
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",97.261,99.850,99.578,107.111,108.507,114.010,121.362,111.001,100.000,106.544,110.081,110.055,113.772,113.165
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",125.427,128.617,115.256,132.715,124.597,135.188,124.594,105.346,100.000,94.520,99.692,"(D)",99.880,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",82.426,84.693,90.950,93.386,99.779,102.545,119.616,114.140,100.000,113.281,115.888,"(D)",121.554,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","78","72","   Accommodation and food services",108.885,112.879,109.555,113.982,117.038,119.494,118.467,114.083,100.000,106.070,113.494,115.197,113.272,116.508
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","79","721","    Accommodation",118.655,107.862,104.392,101.256,124.074,129.445,130.291,127.904,100.000,99.218,108.256,"(D)",115.345,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","80","722","    Food services and drinking places",106.893,114.078,110.781,116.792,115.676,117.509,116.075,111.252,100.000,107.398,114.506,"(D)",112.862,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","81","81","  Other services, except government",114.147,122.734,120.630,123.410,124.977,125.160,117.665,108.984,100.000,97.395,96.210,97.616,98.131,99.623
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","82","92"," Government",96.917,99.827,102.058,101.275,99.583,100.082,101.220,102.381,100.000,99.385,98.232,95.445,92.956,94.256
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","83","...","  Federal civilian",108.522,108.579,108.145,107.273,104.270,101.547,101.129,99.759,100.000,101.057,97.229,95.213,90.061,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","84","...","  Federal military",100.414,105.962,105.794,106.402,102.747,104.491,101.914,101.804,100.000,100.291,96.279,90.214,81.925,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","85","...","  State and local",91.433,94.684,98.608,97.458,96.841,98.202,101.033,103.521,100.000,98.509,99.163,97.011,97.120,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","86","11, 21","Natural resources and mining",32.698,38.193,34.236,37.561,43.346,63.096,54.930,52.484,100.000,90.931,85.443,99.302,95.665,82.149
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","87","42, 44-45","Trade",85.315,96.829,106.904,110.271,117.046,119.496,116.184,109.163,100.000,107.030,110.128,114.634,113.908,116.562
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","88","...","Transportation and utilities",89.224,102.462,103.360,106.661,108.668,114.377,116.522,112.293,100.000,110.481,119.720,112.653,117.537,109.538
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","89","...","Private goods-producing industries",71.932,61.965,72.000,83.782,88.424,97.036,102.027,88.785,100.000,103.914,98.512,109.302,113.505,110.040
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","90","...","Private services-providing industries",83.727,92.036,98.172,102.601,107.433,108.469,108.818,103.902,100.000,106.700,114.897,112.731,114.389,117.315
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","1","...","All industry total",30585,31204,33796,36090,37558,38821,39545,37003,37455,39257,40193,40953,41679,41902
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","2","..."," Private industries",25646,26124,28570,30873,32410,33640,34303,31713,32283,34118,35113,36015,36865,37023
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",747,892,837,934,1040,1462,1059,1052,1477,1430,1046,1052,1207,1085
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","4","111-112","   Farms",482,631,566,670,776,1131,757,749,1163,1101,737,712,848,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",278,274,286,271,266,329,312,315,314,330,328,373,380,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","6","21","  Mining",234,241,162,158,221,363,491,438,1262,1066,1280,1659,1384,1134
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","7","211","   Oil and gas extraction",118,152,74,71,133,258,384,328,1131,945,1135,"(D)",1263,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","8","212","   Mining, except oil and gas",85,94,82,73,61,67,65,51,51,34,36,"(D)",36,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","9","213","   Support activities for mining",81,54,50,55,57,65,59,82,81,89,111,"(D)",76,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","10","22","  Utilities",229,355,384,382,379,405,432,406,408,457,506,454,493,404
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","11","23","  Construction",1623,1535,1651,1811,1920,1935,1771,1498,1251,1108,1118,1172,1176,1196
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","12","31-33","  Manufacturing",6155,4917,6118,7288,7555,7947,9053,7730,7666,8551,8070,8854,9496,9527
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","13","...","   Durable goods manufacturing",1893,1826,2061,2301,2520,2656,3006,2851,2635,2603,2624,"(D)",2443,2475
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","14","321","    Wood products manufacturing",4,4,4,4,8,9,10,10,13,9,11,"(D)",11,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",84,88,91,105,117,115,133,127,103,111,"(D)","(D)",110,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","16","331","    Primary metals manufacturing",43,40,44,43,37,39,27,29,40,30,32,"(D)",34,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","17","332","    Fabricated metal products",295,263,286,358,360,362,363,322,283,297,325,"(D)",320,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","18","333","    Machinery manufacturing",364,372,383,592,559,691,802,471,319,338,399,"(D)",364,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",607,561,698,641,765,793,1003,1210,1281,1245,1241,"(D)",1121,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",130,146,145,250,256,234,176,192,125,132,118,"(D)",130,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",77,"(D)","(D)","(D)",61,97,120,104,"(D)",57,65,"(D)",56,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",107,"(D)","(D)","(D)",194,176,224,198,"(D)",149,"(D)",99,106,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",43,39,36,37,37,41,35,29,22,30,28,"(D)",36,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",159,184,174,186,211,195,193,180,208,207,178,"(D)",159,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",4394,3007,4061,5059,5062,5317,6080,4874,5031,5943,5453,"(D)",6973,6976
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",186,175,116,141,134,178,174,166,254,204,214,219,289,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)",4,"(D)","(D)","(D)","(D)","(D)","(D)",3,"(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",17,"(D)",15,"(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","29","322","    Paper products manufacturing",114,128,119,124,118,153,135,126,135,127,116,"(D)",113,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","30","323","    Printing and related support activities",60,64,71,75,73,73,83,74,64,67,75,"(D)",83,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing",52,41,63,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",30,36,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","32","325","    Chemical products manufacturing",3831,2424,3546,4502,4505,4746,5525,4240,4454,5447,4952,"(D)",6376,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",120,117,123,123,119,115,98,75,63,62,60,"(D)",51,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","34","42","  Wholesale trade",1566,1944,2263,2297,2500,2526,2590,2482,2216,2398,2539,2581,2494,2567
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","35","44-45","  Retail trade",2244,2393,2535,2649,2755,2836,2633,2428,2280,2414,2411,2573,2629,2675
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","36","48-49","  Transportation and warehousing",446,435,417,443,460,478,468,462,367,398,422,418,418,441
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","37","481","   Air transportation","(D)",2,"(D)",4,7,8,25,16,13,24,22,"(D)",25,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","38","482","   Rail transportation",6,5,5,6,6,5,5,5,4,4,4,4,4,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","39","483","   Water transportation",1,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","40","484","   Truck transportation",177,171,160,151,151,157,156,148,121,132,144,"(D)",149,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",58,51,52,39,38,42,44,43,38,39,45,"(D)",39,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","42","486","   Pipeline transportation",5,6,"(D)",4,"(D)","(D)","(D)","(L)","(D)","(D)","(D)","(L)","(L)","(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)",174,"(D)","(D)","(D)","(D)",128,135,121,"(D)","(NA)"
