"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","78","72","   Accommodation and food services",372,376,398,405,416,363,359,336,310,317,334,344,337,339
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","79","721","    Accommodation",51,48,51,50,50,49,44,35,28,32,50,53,52,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","80","722","    Food services and drinking places",320,326,346,354,365,313,314,301,282,286,285,290,285,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","81","81","  Other services, except government",448,464,454,475,496,481,459,434,412,412,405,404,404,413
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","82","92"," Government",1448,1474,1523,1612,1684,1725,1787,1843,1909,1936,1873,1802,1786,1769
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","83","...","  Federal civilian",341,346,370,410,456,474,498,510,531,541,528,516,486,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","84","...","  Federal military",140,134,132,134,139,138,142,159,170,167,132,107,104,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","85","...","  State and local",970,997,1023,1069,1090,1115,1148,1175,1207,1228,1213,1180,1195,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","86","11, 21","Natural resources and mining",152,105,233,200,186,163,183,196,199,182,157,155,145,128
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","87","42, 44-45","Trade",1626,1643,1811,1881,1952,1944,1907,1837,1680,1714,1747,1732,1794,1821
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","88","...","Transportation and utilities",1124,1149,1363,1443,1376,1256,1336,1275,1133,1251,1310,1324,1292,1349
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","89","...","Private goods-producing industries",4646,4623,4848,4970,5344,5253,5036,5180,4666,4694,4579,4356,4409,4329
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","90","...","Private services-providing industries",7353,7350,7865,8183,8635,8785,9120,9360,9154,9451,9383,9211,9374,9576
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","1000","Per capita real GDP by metropolitan area","1","...","All industry total",34835,34480,36008,36757,38263,37685,37510,38146,36323,36923,36255,35138,35463,35556
"Note: See the included footnote file."
NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS).
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Product Division"
