"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","32","325","    Chemical products manufacturing",51.555,68.261,76.891,95.973,91.025,110.287,123.841,113.023,100.000,98.082,75.248,85.683,81.533,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",429.952,342.796,410.697,415.546,277.431,293.945,252.961,181.143,100.000,94.894,103.539,122.685,268.148,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","34","42","  Wholesale trade",58.822,65.945,76.793,86.016,97.543,105.858,110.491,111.041,100.000,100.013,105.695,112.799,124.378,130.726
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","35","44-45","  Retail trade",72.359,76.776,82.127,84.720,91.610,95.733,99.734,97.687,100.000,106.090,110.361,116.735,126.078,133.062
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","36","48-49","  Transportation and warehousing",65.936,63.724,67.356,80.952,82.442,93.420,90.546,110.957,100.000,117.729,134.345,126.782,128.170,129.350
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","37","481","   Air transportation","(D)","(D)","(D)",86.092,91.793,98.619,128.505,119.757,100.000,105.352,96.532,91.787,91.347,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","38","482","   Rail transportation",101.859,97.483,111.497,"(D)","(D)","(D)",111.722,115.053,100.000,92.148,98.520,108.393,103.184,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","39","483","   Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","40","484","   Truck transportation",50.435,53.786,61.230,72.658,79.014,90.471,88.995,110.432,100.000,115.160,135.231,129.268,133.632,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",59.470,71.343,63.524,90.645,80.742,98.298,92.356,102.342,100.000,122.559,131.525,126.578,124.506,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","42","486","   Pipeline transportation",157.648,58.273,63.173,69.168,62.888,65.858,87.287,133.805,100.000,157.919,200.025,147.451,136.013,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","44","493","   Warehousing and storage",45.695,49.480,53.655,92.495,81.833,94.770,76.481,105.332,100.000,106.460,122.496,129.436,125.483,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","45","51","  Information",40.280,44.800,55.065,89.185,98.893,113.694,122.746,99.283,100.000,92.811,94.048,96.965,112.915,123.004
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",53.973,70.773,83.909,95.906,97.646,79.175,108.879,107.790,100.000,99.564,104.371,106.631,116.181,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",44.323,49.247,51.692,78.579,58.691,62.233,83.500,65.798,100.000,98.535,92.613,96.536,109.499,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",39.301,41.328,52.098,91.407,105.105,124.511,131.164,101.520,100.000,91.291,93.880,96.845,114.773,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",16.635,49.185,63.304,62.438,91.586,145.662,99.045,129.502,100.000,84.596,63.564,64.172,65.884,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",64.939,68.618,78.843,80.537,89.897,96.278,93.089,94.331,100.000,110.528,124.073,128.935,133.921,135.631
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","51","52","   Finance and insurance",70.376,79.941,88.367,88.639,98.844,112.728,104.378,99.616,100.000,101.453,109.744,111.061,115.104,114.634
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",68.187,80.326,86.517,81.895,95.514,110.233,102.246,99.114,100.000,99.128,107.775,106.757,109.502,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",107.334,91.556,97.652,90.924,104.013,123.077,90.106,54.959,100.000,100.088,97.639,123.010,124.812,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","54","524","    Insurance carriers and related activities",68.754,76.547,91.310,105.276,106.378,117.144,112.875,110.656,100.000,107.059,116.864,118.266,125.780,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",124.732,103.701,59.806,46.960,71.799,93.334,80.270,58.142,100.000,31.769,30.464,49.671,56.397,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","56","53","   Real estate and rental and leasing",61.233,60.522,72.145,74.917,83.697,84.511,85.128,90.749,100.000,116.449,133.495,140.760,146.378,149.604
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","57","531","    Real estate",57.579,53.166,64.752,69.274,81.269,79.648,80.428,86.835,100.000,117.221,133.577,136.196,140.740,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",81.405,101.585,113.245,106.088,96.688,111.183,110.882,112.099,100.000,112.290,133.049,165.417,176.893,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",61.351,71.669,76.098,80.959,84.116,89.534,90.619,101.897,100.000,99.212,105.919,107.139,110.947,112.819
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",78.629,87.416,94.255,100.243,95.485,100.291,100.235,107.818,100.000,97.915,101.440,102.507,102.344,105.040
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","64","55","   Management of companies and enterprises",9.016,19.070,34.315,35.861,40.176,32.679,54.358,79.792,100.000,135.884,115.376,115.376,138.631,146.625
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","65","56","   Administrative and waste management services",47.872,59.425,61.087,65.055,75.719,82.545,83.408,97.433,100.000,97.949,109.973,111.445,118.182,118.713
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","66","561","    Administrative and support services",44.510,54.636,55.856,61.008,73.221,80.239,80.924,96.392,100.000,96.537,108.457,108.641,115.816,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","67","562","    Waste management and remediation services",121.529,164.913,176.321,154.545,130.952,133.420,138.289,120.182,100.000,128.014,142.302,170.298,168.204,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",65.402,63.253,64.092,68.555,74.849,80.519,82.506,91.117,100.000,101.247,101.267,98.063,99.872,102.366
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","69","61","   Educational services",59.215,71.620,84.024,90.333,87.264,93.284,90.201,86.478,100.000,111.347,112.993,105.089,99.127,110.451
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","70","62","   Health care and social assistance",65.530,63.020,63.567,67.981,74.516,80.177,82.300,91.244,100.000,100.970,100.944,97.872,99.905,102.141
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","71","621","    Ambulatory health care services",62.703,61.476,62.731,66.604,73.922,79.331,81.363,90.011,100.000,100.072,100.612,97.376,95.965,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",68.646,64.845,63.952,69.624,74.851,80.423,82.736,92.184,100.000,101.785,100.756,97.945,100.344,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","73","624","    Social assistance",73.995,67.056,67.522,71.433,77.116,84.632,86.707,95.888,100.000,103.938,103.616,100.718,122.330,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",82.775,86.434,92.496,95.491,96.316,101.343,101.662,101.371,100.000,105.133,107.387,107.651,116.731,119.890
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",77.570,85.821,93.221,96.226,93.772,100.446,105.463,96.680,100.000,103.391,106.272,105.817,129.502,139.690
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",51.844,67.124,87.556,101.534,97.402,104.835,100.526,93.355,100.000,97.459,99.999,99.279,106.200,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",93.656,97.520,96.731,92.703,91.360,97.524,108.906,99.005,100.000,107.578,110.701,110.435,145.999,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","78","72","   Accommodation and food services",83.343,86.492,92.405,95.398,96.588,101.432,101.232,101.870,100.000,105.315,107.504,107.841,115.426,117.874
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","79","721","    Accommodation",99.799,106.246,106.174,105.259,99.492,104.175,108.861,104.125,100.000,106.934,107.509,95.610,102.360,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","80","722","    Food services and drinking places",80.558,83.135,90.067,93.720,96.100,100.973,99.916,101.496,100.000,105.061,107.504,109.784,117.502,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","81","81","  Other services, except government",85.213,91.705,92.644,96.508,98.529,101.977,102.842,102.257,100.000,98.500,95.992,99.327,102.437,105.512
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","82","92"," Government",78.906,82.601,85.817,85.918,88.330,88.814,92.674,96.243,100.000,101.858,101.040,103.841,104.495,105.183
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","83","...","  Federal civilian",80.076,81.702,83.013,84.902,86.775,85.778,89.251,97.211,100.000,107.551,109.684,116.549,115.834,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","84","...","  Federal military",39.551,51.171,69.825,74.612,78.644,71.657,72.757,85.540,100.000,96.167,92.880,90.256,88.450,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","85","...","  State and local",79.986,83.720,86.708,86.413,88.847,89.781,93.784,96.458,100.000,101.281,100.144,102.574,103.486,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","86","11, 21","Natural resources and mining",79.175,76.821,84.657,79.473,87.719,98.696,97.352,93.176,100.000,103.532,87.144,112.513,111.252,113.748
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","87","42, 44-45","Trade",67.731,73.098,80.369,85.278,93.800,99.400,103.628,102.492,100.000,103.850,108.645,115.291,125.467,132.212
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","88","...","Transportation and utilities",72.836,72.804,76.344,87.988,88.527,98.224,94.264,108.761,100.000,115.429,126.822,128.504,131.205,133.841
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","89","...","Private goods-producing industries",103.161,99.898,103.142,105.331,104.506,109.758,109.103,101.605,100.000,101.984,96.627,111.542,114.288,115.899
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","90","...","Private services-providing industries",66.906,70.070,75.306,81.410,87.614,93.898,95.372,98.724,100.000,103.916,108.557,110.778,116.653,120.552
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","1","...","All industry total",10538,10895,11541,12146,12774,13457,13704,13975,14186,14637,14921,15496,16093,16494
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","2","..."," Private industries",7873,8108,8642,9235,9778,10438,10557,10708,10793,11181,11494,11974,12549,12926
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",246,270,306,286,327,323,264,242,334,356,185,272,252,233
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","4","111-112","   Farms",166,179,209,181,218,200,138,131,205,220,56,126,125,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",79,90,94,106,108,123,130,113,129,136,144,147,124,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","6","21","  Mining",315,252,266,251,263,337,383,377,335,337,408,489,503,542
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","7","211","   Oil and gas extraction",68,81,89,"(D)","(D)","(D)",104,87,129,103,120,157,176,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","8","212","   Mining, except oil and gas",19,18,20,"(D)","(D)","(D)",16,14,13,13,13,14,9,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","9","213","   Support activities for mining",228,158,162,164,178,246,275,297,193,225,283,324,320,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","10","22","  Utilities",173,188,194,201,196,205,191,180,178,192,182,240,253,267
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","11","23","  Construction",639,680,726,742,715,697,688,655,631,636,631,685,704,705
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","12","31-33","  Manufacturing",680,612,582,642,591,624,631,551,489,495,529,557,600,611
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","13","...","   Durable goods manufacturing","(D)",225,230,243,252,266,290,284,240,257,294,327,362,389
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","14","321","    Wood products manufacturing",15,19,21,16,10,9,9,8,6,4,5,4,"(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",32,33,40,49,56,57,58,61,39,33,33,34,30,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","16","331","    Primary metals manufacturing",10,9,9,11,9,8,13,16,15,16,14,17,22,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","17","332","    Fabricated metal products",33,31,32,33,36,43,57,48,42,41,56,71,74,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","18","333","    Machinery manufacturing",25,23,29,42,45,50,32,24,12,14,26,29,28,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",9,6,5,6,7,10,10,12,14,20,19,16,16,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",53,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",43,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",18,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",91,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",10,12,15,20,23,29,29,24,27,39,36,32,31,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",10,9,10,11,14,11,14,14,15,14,16,17,24,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","25","...","   Nondurable goods manufacturing","(D)",396,359,407,343,362,344,267,248,239,236,233,242,228
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",195,188,176,219,191,229,207,156,145,136,138,"(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2,2,"(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",100,55,30,20,21,10,8,9,4,"(D)","(D)",8,8,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","29","322","    Paper products manufacturing",71,69,70,78,65,65,61,56,56,58,60,58,51,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","30","323","    Printing and related support activities",4,3,4,4,5,4,4,4,3,4,5,6,6,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","32","325","    Chemical products manufacturing",4,6,6,8,7,9,10,9,8,8,6,7,7,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",37,30,36,36,24,25,22,16,9,8,9,11,23,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","34","42","  Wholesale trade",550,617,718,804,912,990,1033,1038,935,935,988,1055,1163,1223
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","35","44-45","  Retail trade",1168,1240,1326,1368,1479,1546,1611,1577,1615,1713,1782,1885,2036,2149
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","36","48-49","  Transportation and warehousing",380,367,388,467,475,539,522,640,577,679,775,731,739,746
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","37","481","   Air transportation","(D)","(D)","(D)",7,7,8,10,9,8,8,7,7,7,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","38","482","   Rail transportation",4,3,4,"(D)","(D)","(D)",4,4,3,3,3,4,4,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","39","483","   Water transportation","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","40","484","   Truck transportation",166,177,201,239,259,297,292,363,328,378,444,425,439,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",15,18,16,23,21,25,24,26,26,31,34,32,32,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","42","486","   Pipeline transportation",77,28,31,34,31,32,43,65,49,77,98,72,66,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)",105,103,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","44","493","   Warehousing and storage",27,29,32,55,49,56,45,62,59,63,73,77,74,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","45","51","  Information",134,149,183,297,329,378,408,330,333,309,313,323,376,409
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",21,27,32,37,37,30,42,41,38,38,40,41,44,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",16,17,18,28,21,22,29,23,35,35,33,34,39,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",98,103,130,228,262,310,327,253,249,228,234,241,286,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",2,5,6,6,9,14,10,13,10,8,6,6,7,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",734,776,892,911,1017,1089,1053,1067,1131,1250,1403,1458,1514,1534
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","51","52","   Finance and insurance",310,352,389,390,435,496,459,438,440,446,483,489,506,504
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",193,227,245,232,270,312,289,280,283,280,305,302,310,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",29,25,26,24,28,33,24,15,27,27,26,33,33,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","54","524","    Insurance carriers and related activities",89,100,119,137,138,152,147,144,130,139,152,154,164,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","56","53","   Real estate and rental and leasing",423,418,498,518,578,584,588,627,691,804,922,972,1011,1034
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","57","531","    Real estate",336,310,377,404,474,464,469,506,583,683,778,794,820,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",88,110,122,115,105,120,120,121,108,121,144,179,191,"(NA)"
